"id","tti","cb_index","it","total_its","ext1_avg","ext2_avg","ext1_avg_abs","ext2_avg_abs","cb_size","tbs","mcs","snr","dec_time","avg_it_block","crc","filename"
46045,4492,0,6,10,-114352,-108979,528190,545733,4544,13536,16,8.810616,685,10,0,"ags_data_2"
46045,4492,0,7,10,-121407,-119750,419809,564232,4544,13536,16,8.810616,685,10,0,"ags_data_2"
46045,4492,0,8,10,-110083,-119750,560513,564232,4544,13536,16,8.810616,685,10,0,"ags_data_2"
46045,4492,0,9,10,-111740,-116323,435372,573027,4544,13536,16,8.810616,685,10,0,"ags_data_2"
46046,4492,1,0,10,-155937,-116323,249535,573027,4544,13536,16,8.810616,685,10,0,"ags_data_2"
46046,4492,1,1,10,-155937,-172785,249535,354663,4544,13536,16,8.810616,685,10,0,"ags_data_2"
46046,4492,1,2,10,-159450,-172785,451952,354663,4544,13536,16,8.810616,685,10,0,"ags_data_2"
46046,4492,1,3,10,-142602,-147979,388474,492857,4544,13536,16,8.810616,685,10,0,"ags_data_2"
46046,4492,1,4,10,-149876,-147979,511708,492857,4544,13536,16,8.810616,685,10,0,"ags_data_2"
46046,4492,1,5,10,-144499,-160588,408253,539222,4544,13536,16,8.810616,685,10,0,"ags_data_2"
46046,4492,1,6,10,-160670,-160588,567288,539222,4544,13536,16,8.810616,685,10,0,"ags_data_2"
46046,4492,1,7,10,-144581,-153900,442427,581998,4544,13536,16,8.810616,685,10,0,"ags_data_2"
46046,4492,1,8,10,-145768,-153900,553684,581998,4544,13536,16,8.810616,685,10,0,"ags_data_2"
46046,4492,1,9,10,-136449,-149594,418925,557142,4544,13536,16,8.810616,685,10,0,"ags_data_2"
46047,4493,0,0,10,-804586,-152652,907844,601100,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46047,4493,0,1,10,-804586,-1055495,907844,1182911,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46047,4493,0,2,10,-1184157,-1055495,1330231,1182911,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46047,4493,0,3,10,-933248,-1238000,1063882,1396852,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46047,4493,0,4,10,-1265386,-1238000,1430838,1396852,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46047,4493,0,5,10,-960634,-1204212,1103918,1354848,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46047,4493,0,6,10,-1059767,-1204212,1204645,1354848,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46047,4493,0,7,10,-816189,-1014074,946797,1168346,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46047,4493,0,8,10,-1060056,-1014074,1205272,1168346,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46047,4493,0,9,10,-862171,-1117169,989761,1268661,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46048,4493,1,0,10,-748243,-1117169,920425,1268661,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46048,4493,1,1,10,-748243,-933482,920425,1137198,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46048,4493,1,2,10,-992570,-933482,1208738,1137198,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46048,4493,1,3,10,-807331,-984035,992799,1201043,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46048,4493,1,4,10,-936475,-984035,1153907,1201043,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46048,4493,1,5,10,-759771,-940075,940049,1157555,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46048,4493,1,6,10,-978498,-940075,1191584,1157555,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46048,4493,1,7,10,-798194,-1012094,977180,1222382,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46048,4493,1,8,10,-1006665,-1012094,1191379,1222382,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46048,4493,1,9,10,-792765,-982649,949877,1170171,4544,13536,16,8.877048,729,10,0,"ags_data_2"
46051,4497,0,0,10,-806137,-994327,920043,1132939,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46051,4497,0,1,10,-806137,-1012726,920043,1146858,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46051,4497,0,2,10,-1043901,-1012726,1201231,1146858,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46051,4497,0,3,10,-837312,-1038294,976626,1199374,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46051,4497,0,4,10,-1072297,-1038294,1246909,1199374,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46051,4497,0,5,10,-871315,-1016978,1016617,1164234,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46051,4497,0,6,10,-956751,-1016978,1101847,1164234,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46051,4497,0,7,10,-811088,-964958,941430,1109166,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46051,4497,0,8,10,-963372,-964958,1104854,1109166,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46051,4497,0,9,10,-809502,-994642,935914,1144892,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46052,4497,1,0,10,-757766,-994642,940038,1144892,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46052,4497,1,1,10,-757766,-986827,940038,1207853,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46052,4497,1,2,10,-1023263,-986827,1243049,1207853,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46052,4497,1,3,10,-794202,-998642,982040,1221274,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46052,4497,1,4,10,-996336,-998642,1243334,1221274,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46052,4497,1,5,10,-791896,-987752,998586,1240650,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46052,4497,1,6,10,-951797,-987752,1193949,1240650,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46052,4497,1,7,10,-755941,-925198,960647,1159480,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46052,4497,1,8,10,-885589,-925198,1118065,1159480,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46052,4497,1,9,10,-716332,-830179,916962,1046407,4544,13536,16,8.982608,729,10,0,"ags_data_2"
46057,4500,0,0,10,-779620,-1078049,882610,1217025,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46057,4500,0,1,10,-779620,-998152,882610,1135670,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46057,4500,0,2,10,-1073648,-998152,1226836,1135670,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46057,4500,0,3,10,-855116,-1040031,990476,1191745,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46057,4500,0,4,10,-1005825,-1040031,1154061,1191745,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46057,4500,0,5,10,-820910,-982772,951336,1113206,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46057,4500,0,6,10,-929843,-982772,1056879,1113206,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46057,4500,0,7,10,-767981,-910819,888013,1049831,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46057,4500,0,8,10,-929423,-910819,1079213,1049831,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46057,4500,0,9,10,-786585,-952872,917239,1113960,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46058,4500,1,0,10,-866744,-952872,951952,1113960,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46058,4500,1,1,10,-866744,-1192868,951952,1282840,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46058,4500,1,2,10,-1354954,-1192868,1456272,1282840,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46058,4500,1,3,10,-1028830,-1372143,1128810,1472915,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46058,4500,1,4,10,-1292013,-1372143,1385055,1472915,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46058,4500,1,5,10,-948700,-1177561,1048738,1279365,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46058,4500,1,6,10,-1103410,-1177561,1214228,1279365,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46058,4500,1,7,10,-874549,-1112754,977701,1225586,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46058,4500,1,8,10,-1134900,-1112754,1257144,1225586,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46058,4500,1,9,10,-896695,-1116474,1006557,1223470,4544,13536,16,8.501777,722,10,0,"ags_data_2"
46065,4505,0,0,10,-369582,-873160,469402,1104828,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46065,4505,0,1,10,-369582,-482605,469402,648439,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46065,4505,0,2,10,-551103,-482605,755465,648439,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46065,4505,0,3,10,-438080,-551970,628560,794598,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46065,4505,0,4,10,-519726,-551970,814050,794598,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46065,4505,0,5,10,-405836,-503228,650404,827866,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46065,4505,0,6,10,-493796,-503228,771154,827866,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46065,4505,0,7,10,-396404,-452047,612886,712881,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46065,4505,0,8,10,-433094,-452047,702148,712881,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46065,4505,0,9,10,-377451,-450195,582357,712445,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46066,4505,1,0,10,-357120,-450195,486892,712445,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46066,4505,1,1,10,-357120,-456070,486892,669140,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46066,4505,1,2,10,-478156,-456070,738726,669140,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46066,4505,1,3,10,-379206,-444894,603504,739778,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46066,4505,1,4,10,-418664,-444894,767816,739778,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46066,4505,1,5,10,-352976,-391224,622254,743222,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46066,4505,1,6,10,-356219,-391224,684267,743222,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46066,4505,1,7,10,-317971,-344357,559179,663007,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46066,4505,1,8,10,-359904,-344357,699572,663007,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46066,4505,1,9,10,-333518,-366641,590448,687277,4544,13536,16,8.440942,739,10,0,"ags_data_2"
46069,4507,0,0,10,-369407,-426282,489421,721582,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46069,4507,0,1,10,-369407,-469427,489421,676835,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46069,4507,0,2,10,-493410,-469427,747304,676835,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46069,4507,0,3,10,-393390,-472236,622556,768980,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46069,4507,0,4,10,-466299,-472236,787977,768980,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46069,4507,0,5,10,-387453,-462229,635309,782347,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46069,4507,0,6,10,-449221,-462229,770105,782347,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46069,4507,0,7,10,-374445,-442894,620413,779188,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46069,4507,0,8,10,-439589,-442894,760721,779188,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46069,4507,0,9,10,-371140,-425774,612846,757986,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46070,4507,1,0,10,-399091,-425774,493973,757986,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46070,4507,1,1,10,-399091,-504921,493973,677591,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46070,4507,1,2,10,-534327,-504921,766871,677591,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46070,4507,1,3,10,-428497,-509292,632493,758764,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46070,4507,1,4,10,-489828,-509292,761380,758764,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46070,4507,1,5,10,-409033,-471280,628327,772084,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46070,4507,1,6,10,-474295,-471280,792337,772084,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46070,4507,1,7,10,-412048,-477869,641932,780301,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46070,4507,1,8,10,-436275,-477869,748041,780301,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46070,4507,1,9,10,-370454,-399337,607078,713059,4544,13536,16,8.617962,677,10,0,"ags_data_2"
46071,4508,0,0,10,-391485,-414700,484853,707934,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46071,4508,0,1,10,-391485,-490663,484853,646871,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46071,4508,0,2,10,-523163,-490663,733119,646871,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46071,4508,0,3,10,-423985,-528404,614735,769782,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46071,4508,0,4,10,-531150,-528404,763582,769782,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46071,4508,0,5,10,-426731,-511436,617613,737814,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46071,4508,0,6,10,-490374,-511436,708312,737814,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46071,4508,0,7,10,-405669,-479897,591311,735279,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46071,4508,0,8,10,-466560,-479897,728106,735279,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46071,4508,0,9,10,-392332,-465071,598300,759673,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46072,4508,1,0,10,-390265,-465071,480271,759673,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46072,4508,1,1,10,-390265,-487694,480271,650042,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46072,4508,1,2,10,-530217,-487694,736531,650042,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46072,4508,1,3,10,-432788,-510873,623992,752369,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46072,4508,1,4,10,-483866,-510873,774976,752369,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46072,4508,1,5,10,-405781,-490827,636461,792823,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46072,4508,1,6,10,-486182,-490827,791290,792823,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46072,4508,1,7,10,-401136,-471510,634998,774066,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46072,4508,1,8,10,-463726,-471510,739550,774066,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46072,4508,1,9,10,-393352,-450186,602784,736288,4544,13536,16,8.680819,703,10,0,"ags_data_2"
46077,4511,0,0,10,-416422,-364833,502160,698041,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46077,4511,0,1,10,-416422,-529784,502160,678880,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46077,4511,0,2,10,-589588,-529784,812522,678880,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46077,4511,0,3,10,-476226,-571097,675940,830331,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46077,4511,0,4,10,-505427,-571097,775243,830331,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46077,4511,0,5,10,-410556,-470271,620692,741891,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46077,4511,0,6,10,-475244,-470271,775894,741891,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46077,4511,0,7,10,-415529,-469278,639683,747276,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46077,4511,0,8,10,-456806,-469278,736160,747276,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46077,4511,0,9,10,-403057,-452965,616357,706909,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46078,4511,1,0,10,-348284,-452965,480302,706909,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46078,4511,1,1,10,-348284,-404667,480302,639349,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46078,4511,1,2,10,-429458,-404667,738346,639349,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46078,4511,1,3,10,-373075,-414659,625785,757765,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46078,4511,1,4,10,-365338,-414659,702288,757765,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46078,4511,1,5,10,-323754,-338898,580428,629626,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46078,4511,1,6,10,-361027,-338898,667215,629626,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46078,4511,1,7,10,-345883,-397529,579883,714591,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46078,4511,1,8,10,-414934,-397529,775872,714591,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46078,4511,1,9,10,-363288,-417807,636708,757795,4544,13536,16,8.457733,721,10,0,"ags_data_2"
46083,4514,0,0,10,-829857,-409156,1002177,712032,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46083,4514,0,1,10,-829857,-1081586,1002177,1273554,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46083,4514,0,2,10,-1218166,-1081586,1403378,1273554,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46083,4514,0,3,10,-966437,-1282000,1132557,1481316,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46083,4514,0,4,10,-1276368,-1282000,1467776,1481316,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46083,4514,0,5,10,-960805,-1273211,1130129,1465043,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46083,4514,0,6,10,-1276213,-1273211,1470295,1465043,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46083,4514,0,7,10,-963807,-1194058,1141339,1398380,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46083,4514,0,8,10,-1134061,-1194058,1355647,1398380,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46083,4514,0,9,10,-903810,-1118051,1095242,1338029,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46084,4514,1,0,10,-929141,-1118051,1015175,1338029,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46084,4514,1,1,10,-929141,-1208258,1015175,1298306,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46084,4514,1,2,10,-1324915,-1208258,1426585,1298306,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46084,4514,1,3,10,-1045798,-1365514,1140792,1469762,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46084,4514,1,4,10,-1340311,-1365514,1447765,1469762,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46084,4514,1,5,10,-1020595,-1280046,1122899,1387468,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46084,4514,1,6,10,-1245602,-1280046,1354812,1387468,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46084,4514,1,7,10,-986151,-1282935,1087501,1393657,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46084,4514,1,8,10,-1303915,-1282935,1405213,1393657,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46084,4514,1,9,10,-1007131,-1261147,1105741,1367651,4544,13536,16,8.439659,718,10,0,"ags_data_2"
46093,4519,0,0,10,-875966,-1792974,965852,1863492,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46093,4519,0,1,10,-875966,-1153614,965852,1246222,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46093,4519,0,2,10,-1230589,-1153614,1325695,1246222,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46093,4519,0,3,10,-952941,-1229929,1049881,1331707,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46093,4519,0,4,10,-1195341,-1229929,1303981,1331707,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46093,4519,0,5,10,-918353,-1164297,1030803,1280463,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46093,4519,0,6,10,-1169645,-1164297,1294785,1280463,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46093,4519,0,7,10,-923701,-1154014,1038589,1270860,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46093,4519,0,8,10,-1129689,-1154014,1255185,1270860,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46093,4519,0,9,10,-899376,-1137036,1012966,1259002,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46094,4519,1,0,10,-779772,-1137036,931946,1259002,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46094,4519,1,1,10,-779772,-1045751,931946,1239645,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46094,4519,1,2,10,-1172013,-1045751,1382845,1239645,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46094,4519,1,3,10,-906034,-1223314,1087414,1450462,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46094,4519,1,4,10,-1212766,-1223314,1450332,1450462,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46094,4519,1,5,10,-895486,-1175332,1093864,1415228,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46094,4519,1,6,10,-1135796,-1175332,1371070,1415228,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46094,4519,1,7,10,-855950,-1116380,1051486,1351904,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46094,4519,1,8,10,-1154173,-1116380,1399789,1351904,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46094,4519,1,9,10,-893743,-1201959,1093691,1441685,4544,13536,16,8.467526,725,10,0,"ags_data_2"
46097,4522,0,0,10,-129691,-1200156,230265,1298640,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46097,4522,0,1,10,-129691,-138072,230265,330256,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46097,4522,0,2,10,-149841,-138072,409999,330256,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46097,4522,0,3,10,-141460,-144714,364484,495370,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46097,4522,0,4,10,-123913,-144714,544209,495370,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46097,4522,0,5,10,-120659,-129050,431493,562818,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46097,4522,0,6,10,-144640,-129050,563956,562818,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46097,4522,0,7,10,-136249,-144254,434187,572108,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46097,4522,0,8,10,-134192,-144254,600804,572108,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46097,4522,0,9,10,-126187,-129244,461871,594672,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46098,4522,1,0,10,-140594,-129244,232212,594672,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46098,4522,1,1,10,-140594,-151413,232212,356765,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46098,4522,1,2,10,-146871,-151413,427703,356765,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46098,4522,1,3,10,-136052,-139717,369888,498595,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46098,4522,1,4,10,-147389,-139717,534481,498595,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46098,4522,1,5,10,-143724,-156065,425888,547581,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46098,4522,1,6,10,-156722,-156065,551142,547581,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46098,4522,1,7,10,-144381,-156172,439467,569234,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46098,4522,1,8,10,-155059,-156172,577749,569234,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46098,4522,1,9,10,-143268,-159093,447388,590791,4544,13536,16,8.773519,886,10,0,"ags_data_2"
46105,4527,0,0,10,-142968,110,239146,468366,4544,13536,16,8.795474,716,10,0,"ags_data_2"
46105,4527,0,1,10,-142968,-159218,239146,359920,4544,13536,16,8.795474,716,10,0,"ags_data_2"
46105,4527,0,2,10,-171790,-159218,454998,359920,4544,13536,16,8.795474,716,10,0,"ags_data_2"
46105,4527,0,3,10,-155540,-161306,387184,515416,4544,13536,16,8.795474,716,10,0,"ags_data_2"
46105,4527,0,4,10,-146552,-161306,555678,515416,4544,13536,16,8.795474,716,10,0,"ags_data_2"
46105,4527,0,5,10,-140786,-150538,436058,560456,4544,13536,16,8.795474,716,10,0,"ags_data_2"
46105,4527,0,6,10,-161883,-150538,571763,560456,4544,13536,16,8.795474,716,10,0,"ags_data_2"
46105,4527,0,7,10,-152131,-153030,446271,578988,4544,13536,16,8.795474,716,10,0,"ags_data_2"
46105,4527,0,8,10,-149335,-153030,555551,578988,4544,13536,16,8.795474,716,10,0,"ags_data_2"
